TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,TransactionDate,BranchID,Description,Year,Month,Day
3030229,200808,201625,4,3252.79,2021-10-22 23:00:00.000000,42,Transaction 30229,2021,10,22
3035972,201603,200737,1,3748.44,2022-12-15 00:00:00.000000,40,Transaction 35972,2022,12,15
3007224,200227,201509,3,323.03,2023-11-21 01:00:00.000000,10,Transaction 7224,2023,11,21
3014863,200771,201629,1,2915.21,2026-04-17 15:01:43.084879,11,Transaction 14863,2026,4,17
3014308,200341,200477,2,3006.23,2020-10-11 05:00:00.000000,49,Transaction 14308,2020,10,11
3027706,201163,201392,3,638.45,2021-10-09 22:00:00.000000,31,Transaction 27706,2021,10,9
3000504,201398,201197,1,4089.62,2020-12-23 02:00:00.000000,10,Transaction 504,2020,12,23
3048034,201222,200194,4,2466.09,2020-06-01 14:00:00.000000,16,Transaction 48034,2020,6,1
3016562,200046,200236,4,4133.96,2023-05-28 22:00:00.000000,30,Transaction 16562,2023,5,28
3012334,200209,200879,2,761.18,2020-04-28 12:00:00.000000,9,Transaction 12334,2020,4,28
3004727,200053,200150,1,633.84,2022-08-28 12:00:00.000000,20,Transaction 4727,2022,8,28
3001649,201441,201369,2,4544.5,2021-04-01 20:00:00.000000,7,Transaction 1649,2021,4,1
3024768,200448,201477,1,1157.06,2022-05-16 23:00:00.000000,18,Transaction 24768,2022,5,16
3008230,201115,201142,1,832.81,2023-03-13 15:00:00.000000,29,Transaction 8230,2023,3,13
3032897,200797,200690,1,2618.06,2022-07-26 18:00:00.000000,32,Transaction 32897,2022,7,26
3017885,200756,201261,4,3831.84,2023-10-27 05:00:00.000000,12,Transaction 17885,2023,10,27
3030936,200681,200988,2,1180.57,2020-06-22 20:00:00.000000,11,Transaction 30936,2020,6,22
3017934,200424,200447,2,821.87,2020-07-08 20:00:00.000000,4,Transaction 17934,2020,7,8
3033048,200410,200722,3,3413.36,2021-03-27 08:00:00.000000,21,Transaction 33048,2021,3,27
3026176,200052,200048,2,2676.84,2020-02-16 20:00:00.000000,33,Transaction 26176,2020,2,16
3010029,200805,201273,1,4639.98,2020-03-19 23:00:00.000000,8,Transaction 10029,2020,3,19
3017016,201123,201552,2,4206.19,2025-09-20 15:01:43.084879,24,Transaction 17016,2025,9,20
3004640,201246,201547,3,1826.18,2020-08-18 22:00:00.000000,8,Transaction 4640,2020,8,18
3035384,201385,200186,3,1222.24,2021-04-27 09:00:00.000000,1,Transaction 35384,2021,4,27
3008774,200907,200698,3,2674.73,2020-07-05 00:00:00.000000,31,Transaction 8774,2020,7,5
3047347,201281,201300,1,4475.57,2020-07-08 12:00:00.000000,37,Transaction 47347,2020,7,8
3011199,201087,201590,2,1069.65,2020-01-03 02:00:00.000000,27,Transaction 11199,2020,1,3
3014817,201030,201435,4,4390.19,2023-06-16 03:00:00.000000,41,Transaction 14817,2023,6,16
3022962,200455,200853,2,1128.43,2022-07-10 15:00:00.000000,30,Transaction 22962,2022,7,10
3037930,200555,201530,1,3544.22,2020-08-14 13:00:00.000000,21,Transaction 37930,2020,8,14
3022660,201446,200547,2,2952.95,2020-06-05 18:00:00.000000,12,Transaction 22660,2020,6,5
3046918,200253,201216,1,4012.97,2023-05-29 02:00:00.000000,2,Transaction 46918,2023,5,29
3035613,200738,201508,4,4961.1,2021-12-27 11:00:00.000000,50,Transaction 35613,2021,12,27
3045091,201183,201136,2,2701.52,2022-04-09 16:00:00.000000,50,Transaction 45091,2022,4,9
3048954,201478,200471,3,3469.75,2023-03-11 03:00:00.000000,29,Transaction 48954,2023,3,11
3019939,200382,200562,2,450.0,2024-02-07 15:00:00.000000,15,Transaction 19939,2024,2,7
3025374,200095,200410,2,4791.9,2020-01-08 07:00:00.000000,2,Transaction 25374,2020,1,8
3047374,201594,200581,3,1716.6,2020-01-30 19:00:00.000000,2,Transaction 47374,2020,1,30
3002066,200290,200116,1,2056.44,2023-02-21 17:00:00.000000,41,Transaction 2066,2023,2,21
3022704,200512,201175,2,2272.21,2021-03-09 12:00:00.000000,18,Transaction 22704,2021,3,9
3002221,200551,200607,4,1884.56,2020-05-04 02:00:00.000000,29,Transaction 2221,2020,5,4
3024851,200751,201421,2,3899.71,2021-11-21 13:00:00.000000,1,Transaction 24851,2021,11,21
3024406,200015,200189,3,2300.04,2023-03-12 22:00:00.000000,42,Transaction 24406,2023,3,12
3038222,201473,201171,2,3218.03,2023-12-21 22:00:00.000000,48,Transaction 38222,2023,12,21
3042056,200217,201530,2,112.11,2023-07-31 08:00:00.000000,19,Transaction 42056,2023,7,31
3015202,201516,201384,2,4752.46,2022-07-12 10:00:00.000000,39,Transaction 15202,2022,7,12
3022731,200274,200749,3,2810.13,2020-08-07 09:00:00.000000,47,Transaction 22731,2020,8,7
3018979,200505,200299,1,3811.65,2020-02-17 12:00:00.000000,18,Transaction 18979,2020,2,17
3047047,200302,201025,2,4199.95,2020-03-31 23:00:00.000000,16,Transaction 47047,2020,3,31
3024827,200128,200183,4,4737.6,2022-07-24 23:00:00.000000,16,Transaction 24827,2022,7,24
3049114,200120,201304,3,4769.63,2023-01-08 17:00:00.000000,15,Transaction 49114,2023,1,8
3027135,200787,200269,1,906.36,2023-05-10 16:00:00.000000,25,Transaction 27135,2023,5,10
3043379,200372,200689,3,1772.76,2021-08-05 09:00:00.000000,42,Transaction 43379,2021,8,5
3013765,201066,200343,2,3666.04,2021-10-20 23:00:00.000000,37,Transaction 13765,2021,10,20
3028691,200007,200676,1,2446.29,2020-05-21 07:00:00.000000,17,Transaction 28691,2020,5,21
3003841,200401,200331,1,225.24,2023-09-27 22:00:00.000000,37,Transaction 3841,2023,9,27
3031723,200455,200947,2,2787.63,2022-07-12 03:00:00.000000,13,Transaction 31723,2022,7,12
3004472,201436,200749,4,2852.83,2020-03-30 09:00:00.000000,35,Transaction 4472,2020,3,30
3031244,201080,200745,2,643.55,2022-03-07 08:00:00.000000,32,Transaction 31244,2022,3,7
3027639,201627,200169,3,4674.96,2023-12-16 14:00:00.000000,21,Transaction 27639,2023,12,16
3012957,200487,200172,1,121.11,2022-08-13 21:00:00.000000,50,Transaction 12957,2022,8,13
3047388,201261,200231,1,3603.86,2020-01-17 22:00:00.000000,43,Transaction 47388,2020,1,17
3017791,201259,200064,4,4794.98,2020-01-04 13:00:00.000000,38,Transaction 17791,2020,1,4
3025179,200075,200480,3,1993.1,2020-01-11 22:00:00.000000,42,Transaction 25179,2020,1,11
3011551,200147,200895,3,2252.56,2021-08-20 00:00:00.000000,11,Transaction 11551,2021,8,20
3041234,200289,200949,3,4716.14,2020-12-09 21:00:00.000000,50,Transaction 41234,2020,12,9
3031764,201352,200086,3,432.51,2020-06-03 16:00:00.000000,12,Transaction 31764,2020,6,3
3017936,200890,200766,3,3132.16,2022-04-28 12:00:00.000000,9,Transaction 17936,2022,4,28
3003430,200748,200251,3,2389.53,2020-11-14 21:00:00.000000,12,Transaction 3430,2020,11,14
3043189,200709,200163,1,712.48,2022-01-25 00:00:00.000000,23,Transaction 43189,2022,1,25
3023960,201208,201422,2,2295.31,2022-11-11 10:00:00.000000,18,Transaction 23960,2022,11,11
3024995,200090,200039,1,4889.97,2023-08-18 08:00:00.000000,1,Transaction 24995,2023,8,18
3010166,201015,200651,3,2169.85,2020-09-08 21:00:00.000000,34,Transaction 10166,2020,9,8
3033383,201305,200238,2,3935.45,2021-08-12 10:00:00.000000,25,Transaction 33383,2021,8,12
3010368,200494,201626,1,1630.49,2022-08-29 22:00:00.000000,39,Transaction 10368,2022,8,29
3029180,201520,200541,3,1571.66,2022-05-24 21:00:00.000000,48,Transaction 29180,2022,5,24
3020597,201202,200794,3,3005.12,2020-08-17 14:00:00.000000,1,Transaction 20597,2020,8,17
3012380,200481,201068,3,1742.38,2021-02-01 06:00:00.000000,49,Transaction 12380,2021,2,1
3028974,200166,200706,3,2203.43,2025-09-27 15:01:43.084879,17,Transaction 28974,2025,9,27
3036463,200245,200604,4,3418.63,2023-06-14 09:00:00.000000,5,Transaction 36463,2023,6,14
3026545,200798,200582,3,1804.93,2021-01-23 13:00:00.000000,27,Transaction 26545,2021,1,23
3021835,200043,200068,3,136.54,2020-12-18 03:00:00.000000,15,Transaction 21835,2020,12,18
3046010,200579,200737,2,3281.65,2024-02-01 14:00:00.000000,36,Transaction 46010,2024,2,1
3005123,201332,201633,3,4879.21,2021-07-08 06:00:00.000000,45,Transaction 5123,2021,7,8
3012094,200242,200492,3,818.62,2023-01-09 16:00:00.000000,25,Transaction 12094,2023,1,9
3049292,200793,201561,2,4267.95,2022-05-05 01:00:00.000000,11,Transaction 49292,2022,5,5
3034236,201573,200975,4,79.29,2021-04-18 12:00:00.000000,20,Transaction 34236,2021,4,18
3044012,201440,200125,1,2282.14,2021-10-21 11:00:00.000000,29,Transaction 44012,2021,10,21
3010382,200159,200213,2,322.36,2022-10-10 08:00:00.000000,10,Transaction 10382,2022,10,10
3009892,201443,200988,3,4520.01,2020-03-27 09:00:00.000000,31,Transaction 9892,2020,3,27
3009413,201167,200269,1,4683.78,2020-01-22 13:00:00.000000,15,Transaction 9413,2020,1,22
3019919,201551,200307,3,873.91,2023-07-06 19:00:00.000000,19,Transaction 19919,2023,7,6
3048701,200462,200659,2,725.47,2023-05-23 22:00:00.000000,50,Transaction 48701,2023,5,23
3036381,200967,200146,4,2682.87,2020-05-08 03:00:00.000000,37,Transaction 36381,2020,5,8
3019113,201242,201290,4,376.55,2023-01-01 19:00:00.000000,15,Transaction 19113,2023,1,1
3001247,200305,201077,3,1686.24,2024-01-22 19:00:00.000000,23,Transaction 1247,2024,1,22
3001681,200935,200904,1,1259.73,2022-03-11 03:00:00.000000,42,Transaction 1681,2022,3,11
3007804,201179,200124,3,3818.01,2020-04-28 18:00:00.000000,23,Transaction 7804,2020,4,28
3003084,200096,201077,3,4659.05,2021-08-29 08:00:00.000000,6,Transaction 3084,2021,8,29
3007362,200814,200800,2,4618.18,2022-07-28 07:00:00.000000,9,Transaction 7362,2022,7,28
3008296,200132,200320,2,2894.14,2022-01-26 12:00:00.000000,29,Transaction 8296,2022,1,26
3004589,200654,201059,1,1234.8,2020-10-07 01:00:00.000000,44,Transaction 4589,2020,10,7
3048846,200387,201522,3,387.14,2020-08-20 14:00:00.000000,32,Transaction 48846,2020,8,20
3027793,200440,201562,3,4386.82,2023-06-24 06:00:00.000000,38,Transaction 27793,2023,6,24
3046340,201001,201243,1,915.38,2022-03-01 02:00:00.000000,44,Transaction 46340,2022,3,1
3015100,201124,201539,1,1318.19,2025-11-04 15:01:43.084879,2,Transaction 15100,2025,11,4
3044888,200829,201086,2,4757.4,2021-11-16 12:00:00.000000,35,Transaction 44888,2021,11,16
3039702,200173,201025,3,2764.41,2020-10-17 06:00:00.000000,26,Transaction 39702,2020,10,17
3011724,200500,200281,3,3259.21,2020-12-24 01:00:00.000000,10,Transaction 11724,2020,12,24
3046656,200334,200505,3,2026.54,2022-11-25 04:00:00.000000,49,Transaction 46656,2022,11,25
3017615,200992,200542,4,2267.71,2022-07-13 03:00:00.000000,41,Transaction 17615,2022,7,13
3006921,201430,201509,3,620.83,2021-04-17 21:00:00.000000,32,Transaction 6921,2021,4,17
3014692,201372,200667,3,4193.66,2023-10-24 08:00:00.000000,3,Transaction 14692,2023,10,24
3004335,201310,200548,1,314.89,2021-06-05 19:00:00.000000,33,Transaction 4335,2021,6,5
3046398,200149,200640,2,2857.79,2020-01-14 04:00:00.000000,14,Transaction 46398,2020,1,14
3036674,201635,200170,2,4524.15,2021-06-11 08:00:00.000000,47,Transaction 36674,2021,6,11
3005454,201524,200792,2,1629.59,2020-10-07 03:00:00.000000,37,Transaction 5454,2020,10,7
3017953,201267,200644,3,1195.06,2021-05-20 14:00:00.000000,42,Transaction 17953,2021,5,20
3036776,201357,200305,3,4455.22,2020-05-13 10:00:00.000000,49,Transaction 36776,2020,5,13
3025192,200683,201504,3,3734.88,2023-11-16 20:00:00.000000,15,Transaction 25192,2023,11,16
3026121,201260,201453,1,544.26,2022-08-15 21:00:00.000000,21,Transaction 26121,2022,8,15
3009928,201136,201285,3,286.2,2022-10-15 22:00:00.000000,41,Transaction 9928,2022,10,15
3007115,200882,201505,1,3613.18,2021-07-21 00:00:00.000000,46,Transaction 7115,2021,7,21
3046834,200344,201534,2,2810.18,2023-07-28 00:00:00.000000,36,Transaction 46834,2023,7,28
3042888,201616,201022,3,206.66,2022-08-13 14:00:00.000000,17,Transaction 42888,2022,8,13
3004486,201534,201112,1,3981.01,2023-08-05 22:00:00.000000,49,Transaction 4486,2023,8,5
3016042,201602,200617,2,3995.9,2023-02-06 00:00:00.000000,35,Transaction 16042,2023,2,6
3033849,200114,200186,2,4505.55,2020-11-28 12:00:00.000000,23,Transaction 33849,2020,11,28
3047964,201179,200431,3,2947.5,2022-05-26 07:00:00.000000,20,Transaction 47964,2022,5,26
3016445,200271,200163,1,3234.95,2023-06-15 05:00:00.000000,14,TransactioK 16445,2023,6,15
3042324,200104,201538,1,4618.38,2024-01-30 11:00:00.000000,18,Transaction 42324,2024,1,30
3036624,200419,201632,1,3255.47,2020-06-13 21:00:00.000000,44,Transaction 36624,2020,6,13
3032721,201471,201535,3,1864.13,2021-08-04 12:00:00.000000,40,Transaction 32721,2021,8,4
3006986,200062,200891,2,3072.59,2021-05-20 14:00:00.000000,45,Transaction 6986,2021,5,20
3025253,200062,201292,4,898.02,2020-06-27 11:00:00.000000,9,Transaction 25253,2020,6,27
3029968,200245,200989,4,48.04,2021-06-27 22:00:00.000000,19,Transaction 29968,2021,6,27
3028056,201552,200764,1,1159.83,2021-12-10 09:00:00.000000,41,Transaction 28056,2021,12,10
3042117,200002,201129,2,913.76,2024-01-14 07:00:00.000000,14,Transaction 42117,2024,1,14
3047812,201276,201416,3,63.39,2021-11-11 05:00:00.000000,43,Transaction 47812,2021,11,11
3047661,200016,201412,1,3879.91,2022-06-07 01:00:00.000000,23,Transaction 47661,2022,6,7
3024728,200453,201541,3,2165.46,2020-03-07 13:00:00.000000,31,Transaction 24728,2020,3,7
3007458,200497,200720,2,128.61,2023-07-07 18:00:00.000000,49,Transaction 7458,2023,7,7
3034775,201476,200008,2,4080.29,2020-07-14 15:00:00.000000,16,Transaction 34775,2020,7,14
3048473,201089,200851,3,827.64,2020-03-08 15:00:00.000000,38,Transaction 48473,2020,3,8
3036062,201360,201054,3,911.1,2022-10-20 22:00:00.000000,20,Transaction 36062,2022,10,20
3023604,201248,200966,1,631.82,2021-12-13 20:00:00.000000,43,Transaction 23604,2021,12,13
3017051,200142,201566,3,3799.16,2023-02-08 13:00:00.000000,33,Transaction 17051,2023,2,8
3026556,200218,201549,3,1738.41,2022-08-18 00:00:00.000000,41,Transaction 26556,2022,8,18
3029814,200626,201408,3,3182.6,2024-01-27 04:00:00.000000,4,Transaction 29814,2024,1,27
3028859,200506,200375,2,2441.55,2020-04-16 23:00:00.000000,2,Transaction 28859,2020,4,16
3020933,201275,201323,3,2138.18,2024-01-13 01:00:00.000000,40,Transaction 20933,2024,1,13
3030162,201614,200090,1,1983.86,2022-03-30 21:00:00.000000,17,Transaction V0162,2022,3,30
3034367,201374,201494,4,1746.28,2020-12-10 14:00:00.000000,12,Transaction 34367,2020,12,10
3015210,200497,201222,1,1080.16,2023-08-11 19:00:00.000000,33,Transaction 15210,2023,8,11
3009665,200419,200920,4,3718.83,2020-02-11 02:00:00.000000,20,Transaction 9665,2020,2,11
3008780,201152,201356,1,2714.56,2020-01-13 02:00:00.000000,14,Transaction 8780,2020,1,13
3011427,200579,200169,1,2070.67,2023-07-21 12:00:00.000000,40,Transaction 11427,2023,7,21
3034085,200177,200643,4,2317.66,2024-01-20 01:00:00.000000,2,Transaction 34085,2024,1,20
3011314,201054,200511,4,1979.37,2023-02-26 07:00:00.000000,10,Transaction 11314,2023,2,26
3036520,201423,200527,4,1215.04,2021-08-14 10:00:00.000000,34,Transaction 36520,2021,8,14
3019853,200628,201144,1,4356.64,2022-01-25 00:00:00.000000,25,Transaction 19853,2022,1,25
3027749,200639,201604,2,1942.24,2021-02-15 15:00:00.000000,8,Transaction 27749,2021,2,15
3028646,201178,200453,1,3397.54,2021-06-25 04:00:00.000000,2,Transaction 28646,2021,6,25
3007449,200300,201082,2,4067.31,2020-02-09 12:00:00.000000,20,Transaction 7449,2020,2,9
3004526,200505,200746,3,171.09,2020-11-14 04:00:00.000000,40,Transaction 4526,2020,11,14
3034288,200063,201029,3,204.16,2023-03-15 11:00:00.000000,30,Transaction 34288,2023,3,15
3043961,200488,201608,1,2524.68,2021-08-15 08:00:00.000000,36,Transaction 43961,2021,8,15
3040620,201221,200702,1,2118.97,2020-11-19 19:00:00.000000,16,Transaction 40620,2020,11,19
3003353,201618,200466,4,2132.41,2023-06-07 05:00:00.000000,24,Transaction 3353,2023,6,7
3014896,200014,200270,2,841.6,2023-08-06 19:00:00.000000,39,Transaction 14896,2023,8,6
3041134,200483,200851,1,1730.2,2023-04-06 17:00:00.000000,37,Transaction 41134,2023,4,6
3041221,200721,201483,3,3978.25,2023-07-25 08:00:00.000000,8,Transaction 41221,2023,7,25
3036536,200940,200601,1,3470.2,2021-05-15 08:00:00.000000,6,Transaction 36536,2021,5,15
3042041,201334,200229,3,4901.96,2022-09-13 20:00:00.000000,9,Transaction 42041,2022,9,13
3033823,200386,201405,1,3978.7,2024-02-05 19:00:00.000000,4,Transaction 33823,2024,2,5
3002230,200906,200707,1,3897.95,2023-04-07 09:00:00.000000,29,Transaction 2230,2023,4,7
3002343,201638,201336,2,1279.62,2022-05-15 20:00:00.000000,20,Transaction 2343,2022,5,15
3008480,200369,201019,3,4272.55,2020-04-10 01:00:00.000000,33,Transaction 8480,2020,4,10
3039432,201513,200217,2,4441.11,2020-12-06 20:00:00.000000,29,Transaction 39432,2020,12,6
3023302,200394,200574,1,2833.43,2022-06-25 23:00:00.000000,30,Transaction 23302,2022,6,25
3001163,201142,200346,3,2575.34,2026-06-27 15:01:43.084879,47,Transaction 1163,2026,6,27
3020867,201168,200510,3,302.95,2020-07-05 18:00:00.000000,47,Transaction 20867,2020,7,5
3013957,200293,200223,1,3201.28,2020-03-09 23:00:00.000000,43,Transaction 13957,2020,3,9
3014061,201425,201614,2,1460.03,2020-03-06 15:00:00.000000,28,Transaction 14061,2020,3,6
3031454,200415,200209,1,3167.53,2021-05-17 20:00:00.000000,7,Transaction 31454,2021,5,17
3023281,201346,201196,1,1942.5,2022-07-07 09:00:00.000000,19,Transaction 23281,2022,7,7
3011013,200597,201589,3,1684.17,2022-03-23 03:00:00.000000,17,Transaction 11013,2022,3,23
3015295,200017,200395,3,1293.17,2023-10-05 17:00:00.000000,43,Transaction 15295,2023,10,5
3041835,200944,201033,3,3356.43,2020-08-08 08:00:00.000000,14,Transaction 41835,2020,8,8
3011984,201613,200302,1,4974.54,2023-02-09 05:00:00.000000,12,Transaction 11984,2023,2,9
3013054,201247,200306,3,3640.08,2020-11-06 01:00:00.000000,25,Transaction 13054,2020,11,6
3010284,201317,201398,3,316.73,2022-06-18 11:00:00.000000,18,Transaction 10284,2022,6,18
3043261,200772,201491,2,493.24,2022-12-14 12:00:00.000000,39,Transaction 43261,2022,12,14
3015969,200225,200118,3,2691.31,2023-12-11 12:00:00.000000,13,Transaction 15969,2023,12,11
3014442,201635,200912,1,4343.83,2021-02-27 18:00:00.000000,14,Transaction 14442,2021,2,27
3006835,200474,201489,4,2138.15,2021-05-18 07:00:00.000000,36,Transaction 6835,2021,5,18
3005165,201333,200815,2,1933.03,2021-08-08 09:00:00.000000,37,Transaction 5165,2021,8,8
3047223,201166,201327,2,3132.97,2020-07-31 16:00:00.000000,31,Transaction 47223,2020,7,31
3033647,200071,200176,4,314.34,2023-07-02 17:00:00.000000,5,Transaction 33647,2023,7,2
3033678,200013,200296,2,4829.71,2021-08-18 19:00:00.000000,42,Transaction 33678,2021,8,18
3036245,201115,201108,1,3362.37,2021-04-20 18:00:00.000000,46,Transaction 36245,2021,4,20
3033684,200531,201627,4,1474.89,2020-06-16 05:00:00.000000,44,Transaction 33684,2020,6,16
3002423,200729,200335,3,4254.92,2021-11-24 02:00:00.000000,1,Transaction 2423,2021,11,24
3032500,201468,200030,4,4670.96,2020-04-13 01:00:00.000000,18,Transaction 32500,2020,4,13
3013301,200023,201335,1,4293.8,2021-03-16 12:00:00.000000,43,Transaction 13301,2021,3,16
3029421,200157,200440,1,3644.5,2022-09-16 00:00:00.000000,43,Transaction 29421,2022,9,16
3020275,201624,201617,3,4967.86,2020-06-28 14:00:00.000000,20,Transaction 20275,2020,6,28
3009655,200090,200626,1,3907.92,2021-06-09 22:00:00.000000,9,Transaction 9655,2021,6,9
3020815,201156,201566,1,569.97,2021-12-15 14:00:00.000000,27,Transaction 20815,2021,12,15
3001178,200947,201643,2,4502.31,2023-12-27 03:00:00.000000,21,Transaction 1178,2023,12,27
3024993,200876,200193,2,3860.67,2021-09-09 05:00:00.000000,29,Transaction 24993,2021,9,9
3018484,200668,200288,3,570.38,2021-06-13 18:00:00.000000,17,Transaction 18484,2021,6,13
3033403,200716,201523,2,3339.99,2020-08-03 12:00:00.000000,18,Transaction 33403,2020,8,3
3017239,201112,200897,1,21.89,2023-05-16 17:00:00.000000,15,Transaction 17239,2023,5,16
3024564,200634,200125,3,2994.62,2022-01-25 00:00:00.000000,30,Transaction 24564,2022,1,25
3009629,200076,201113,3,2711.72,2020-11-02 17:00:00.000000,9,Transaction 9629,2020,11,2
3025197,200021,200232,3,469.91,2023-01-31 11:00:00.000000,30,Transaction 25197,2023,1,31
3027007,201526,200820,2,2837.55,2024-01-26 14:00:00.000000,27,Transaction 27007,2024,1,26
3027175,201385,200081,2,556.38,2023-06-18 01:00:00.000000,30,Transaction 27175,2023,6,18
3041044,200321,201508,1,3925.5,2020-09-09 11:00:00.000000,40,Transaction 41044,2020,9,9
3000470,200448,201375,1,3231.24,2021-06-13 02:00:00.000000,1,Transaction 470,2021,6,13
3028994,200057,201337,1,1060.79,2022-03-29 07:00:00.000000,34,Transaction 28994,2022,3,29
3041799,200687,200612,3,1740.99,2023-07-05 14:00:00.000000,11,Transaction 41799,2023,7,5
3001378,200176,200121,2,402.24,2021-03-12 14:00:00.000000,6,Transaction 1378,2021,3,12
3046555,200748,200772,2,2883.78,2023-08-17 15:00:00.000000,36,Transaction 46555,2023,8,17
3002398,200918,201222,2,695.97,2020-05-07 15:00:00.000000,7,Transaction 2398,2020,5,7
3039465,200808,200476,3,2856.39,2022-11-12 01:00:00.000000,14,Transacton 39465,2022,11,12
3037810,201420,200350,2,1457.09,2020-11-27 08:00:00.000000,18,Transaction 37810,2020,11,27
3020969,200278,200128,3,2410.51,2023-01-16 21:00:00.000000,3,Transaction 20969,2023,1,16
3036871,201564,201097,3,4938.04,2022-02-14 07:00:00.000000,17,Transaction 36871,2022,2,14
3042583,200316,200210,2,1722.19,2021-03-04 13:00:00.000000,16,Transaction 42583,2021,3,4
3005526,201579,201558,4,157.67,2020-04-23 21:00:00.000000,16,Transaction 5526,2020,4,23
3005281,200536,200350,4,267.57,2020-07-30 14:00:00.000000,18,Transaction 5281,2020,7,30
3039126,200063,200911,4,3295.52,2020-09-30 11:00:00.000000,21,Transaction 39126,2020,9,30
3047755,201536,200573,2,135.54,2024-01-23 09:00:00.000000,45,Transaction 47755,2024,1,23
3040115,200754,201210,3,2895.9,2020-11-07 22:00:00.000000,16,Transaction 40115,2020,11,7
3007178,200101,201421,3,4421.68,2022-11-30 18:00:00.000000,9,Transaction 7178,2022,11,30
3021464,201298,200173,3,248.85,2021-01-30 21:00:00.000000,37,Transaction 21464,2021,1,30
3030681,200953,201380,2,2871.32,2020-07-23 07:00:00.000000,9,Transaction 30681,2020,7,23
3002899,200663,200320,3,275.26,2022-06-09 18:00:00.000000,26,Transaction 2899,2022,6,9
3026120,200338,201102,2,2737.81,2023-11-17 17:00:00.000000,27,Transaction 26120,2023,11,17
3046204,200693,200295,3,284.62,2022-01-25 00:00:00.000000,2,Transaction 46204,2022,1,25
3028813,200791,200832,4,429.82,2022-05-13 16:00:00.000000,26,Transaction 28813,2022,5,13
3042410,200798,200772,1,745.14,2023-12-02 17:00:00.000000,50,Transaction 42410,2023,12,2
3032355,200577,200856,2,2097.29,2020-05-04 16:00:00.000000,6,Transaction 32355,2020,5,4
3015614,200179,201239,2,1488.81,2022-01-30 13:00:00.000000,29,Transaction 15614,2022,1,30
3011178,201425,200343,3,2295.46,2021-05-22 07:00:00.000000,46,Transaction 11178,2021,5,22
3022443,201011,201601,1,4425.83,2023-03-20 06:00:00.000000,44,Transaction 22443,2023,3,20
3047669,200841,200401,1,1953.7,2021-07-10 22:00:00.000000,39,Transaction 47669,2021,7,10
3048426,200831,200658,3,2229.54,2022-04-05 11:00:00.000000,27,Transaction 48426,2022,4,5
3007629,200410,201060,3,4061.77,2020-07-29 23:00:00.000000,21,Transaction 7629,2020,7,29
3005375,200307,200989,3,2920.01,2020-08-29 15:00:00.000000,34,Transaction 5375,2020,8,29
3011776,200489,201310,3,4426.09,2024-01-31 16:00:00.000000,9,Transaction 11776,2024,1,31
3022315,201448,200617,2,4575.63,2020-02-15 11:00:00.000000,34,Transaction 22315,2020,2,15
3023736,201390,201353,1,3380.44,2020-10-27 16:00:00.000000,29,Transaction 23736,2020,10,27
3040067,201109,200181,2,4793.65,2022-01-10 21:00:00.000000,24,Transaction 40067,2022,1,10
3042886,200435,201488,2,4130.9,2020-12-18 09:00:00.000000,50,Transaction 42886,2020,12,18
3009368,200703,200182,1,2997.55,2020-11-13 04:00:00.000000,5,Transaction 9368,2020,11,13
3008120,201583,201329,4,1051.61,2022-01-25 00:00:00.000000,6,Transaction 8120,2022,1,25
3022758,200449,200754,3,465.38,2020-03-09 05:00:00.000000,21,Transaction 22758,2020,3,9
3037876,200870,200940,3,4468.9,2023-10-09 22:00:00.000000,5,Transaction 37876,2023,10,9
3041878,201390,200344,2,4628.39,2022-05-24 18:00:00.000000,31,Transaction 41878,2022,5,24
3018449,201217,201225,1,3898.64,2020-08-04 01:00:00.000000,3,Transaction 18449,2020,8,4
3041260,200098,200060,2,3823.85,2020-12-19 18:00:00.000000,4,Transaction 41260,2020,12,19
3018682,200179,201104,1,1318.3,2020-03-02 17:00:00.000000,23,Transaction 18682,2020,3,2
3025883,200425,200391,2,2960.16,2022-09-09 10:00:00.000000,6,Transaction 25883,2022,9,9
3003622,200708,201114,2,4487.08,2020-05-07 01:00:00.000000,28,Transaction 3622,2020,5,7
3023378,200198,201632,1,4264.89,2024-01-01 07:00:00.000000,33,Transaction 23378,2024,1,1
3002496,200714,200615,4,3402.1,2026-02-03 15:01:43.084879,6,Transaction 2496,2026,2,3
3036786,200394,201334,4,3143.3,2020-02-15 22:00:00.000000,40,Transaction 36786,2020,2,15
3036860,201633,201546,1,2837.26,2022-01-24 11:00:00.000000,38,Transaction 36860,2022,1,24
3038835,201496,200253,3,35.98,2024-01-28 12:00:00.000000,50,Transaction 38835,2024,1,28
3011448,200166,200848,4,1521.03,2023-06-14 18:00:00.000000,7,Transaction 11448,2023,6,14
3028980,200120,201351,2,3513.74,2022-10-06 15:00:00.000000,29,Transaction 28980,2022,10,6
3047001,200363,201606,2,915.93,2020-09-29 21:00:00.000000,46,Transaction 47001,2020,9,29
3042137,201190,201420,1,3969.54,2021-03-21 10:00:00.000000,13,Transaction 42137,2021,3,21
3033233,200547,200045,1,3119.49,2020-05-30 20:00:00.000000,29,Transaction 33233,2020,5,30
3003179,200185,200808,1,649.18,2022-07-10 01:00:00.000000,50,Transaction 3179,2022,7,10
3041196,201277,201238,3,1835.66,2022-01-25 00:00:00.000000,29,Transaction 41196,2022,1,25
3039625,201249,200322,2,2831.42,2020-12-27 03:00:00.000000,3,Transaction 39625,2020,12,27
